出表日期,公司代號,公司名稱,公司簡稱,外國企業註冊地國,產業別,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,總機電話,上櫃日期,普通股每股面額,實收資本額,私募股數,特別股,股票過戶機構,過戶電話,過戶地址,已發行普通股數或TDR原股發行股數
1150211,3152,璟德電子工業股份有限公司,璟德,－ ,27,新竹縣湖口鄉新竹工業區漢陽路165號,16443570,雙德投資股份有限公司-代表人郭建文,郭建文,周賢亮,經理,(03)5987008,20080324,新台幣                 10.0000元,690162000,0,0,台新證券股務代理部,(02)2504-8125,台北市建國北路一段96號地下一樓,69016200
1150211,3158,嘉實資訊股份有限公司,嘉實,－ ,30,新北市新店區民權路95號12樓之2,16795856,徐文伯,李政霖,徐文伯,董事長,29108899,20251117,新台幣                 10.0000元,304354250,0,0,永豐金證券股份有限公司,23816288,100台北市博愛路17號3樓,30435425
1150211,3162,精確實業股份有限公司,精確,－ ,5,桃園市新屋區社子里二鄰中興路938號,86406401,胡白莎,胡白莎,張俊成,財務長,03-4777561,20051003,新台幣                 10.0000元,1334411120,42338870,0,中國信託商業銀行代理部,02-66365566,100台北巿重慶南路一段83號5樓,133441112
1150211,3163,波若威科技股份有限公司,波若威,－ ,27,新竹科學園區工業東九路30號3樓,16586555,鄭萬來,黃裕文,張文樵,副總經理,35630099,20121203,新台幣                 10.0000元,805407410,0,0,凱基證券股份有限公司股務代理部,(02)2389-2999,台北市重慶南路一段2號5樓,80540741
1150211,3169,亞信電子股份有限公司,亞信,－ ,24,新竹科學園區新竹市新安路8號4樓,84149435,王春旗,范振鋒,王春旗,策略長,03-5799500,20091124,新台幣                 10.0000元,631069810,0,0,宏遠證券股份有限公司,02-77198899,台北市大安區信義路四段236號3樓,63106981
1150211,3171,炎洲流通股份有限公司,炎洲流通,－ ,38,臺北市內湖區行善路397號5樓,23945965,李其政,江文容,張詠傑,財務處處長,(02)81706199,20040917,新台幣                 10.0000元,331181580,10000000,0,群益金鼎證券(股)公司股務代理部,(02)2702-3999,台北市大安區敦化南路二段97號B2,33118158
1150211,3176,基亞生物科技股份有限公司,基亞,－ ,22,台北市南港區園區街3號F棟14樓,70760897,張世忠,張世忠,江雅鈴,營運管理部副總,[02]7722-5200,20111123,新台幣                 10.0000元,1393067550,0,0,群益金鼎證券股務代理部,02-2702-3999,臺北市大安區敦化南路二段97號B2,139306755
1150211,3178,公準精密工業股份有限公司,公準,－ ,24,814 高雄市仁武區五和里八德二路168號,75940820,蘇友欣,蘇虹音,蘇虹音,總經理,07-3597177,20181119,新台幣                 10.0000元,450500000,0,0,第一金證券股務代理部,02-25635711,10688 台北市大安區安和路一段27號6樓,45050000
1150211,3188,鑫龍騰開發股份有限公司,鑫龍騰,－ ,14,高雄市鼓山區明誠四路33號,12667444,黃學藤,黃勁嘉,陳宗燦,副總經理,(07)555-7880,20040317,新台幣                 10.0000元,1863098760,0,0,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,186309876
1150211,3191,雲嘉南科技股份有限公司,雲嘉南,－ ,28,台北市中正區中華路一段7號6樓之8,86105242,陳國訓,楊本泉,黃騰威,財務長,02-23123081,20050412,新台幣                 10.0000元,435973810,16250000,0,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,43597381
1150211,3205,佰研生化科技股份有限公司,佰研,－ ,22,台北市南港區園區街3號10樓之6,16313696,楊清宗,楊朝崴,吳締苗,副總經理,02-26557166,20050912,新台幣                 10.0000元,675456310,35000000,0,福邦證券股份有限公司股務代理部,02-2371-1658,台北市中正區忠孝西路一段6號6樓,67545631
1150211,3206,志豐電子股份有限公司,志豐,－ ,28,新北市淡水區中正東路二段69-11號10樓,31109687,張演堂,張演堂,葉方瑜,執行副總經理,02-2809-5651,20070208,新台幣                 10.0000元,589166210,0,0,永豐金證券股份有限公司,(02)2381-6288,台北市博愛路17號3樓,58916621
1150211,3207,耀勝電子股份有限公司,耀勝,－ ,28,桃園市大溪區大鶯路309-28號,86534980,蘇浩熙,邱明發,蘇小慧,總管理處協理,03-3895755,20041104,新台幣                 10.0000元,664221240,4250000,0,褔邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,66422124
1150211,3211,順達科技股份有限公司,順達,－ ,25,桃園市龜山區文禾路188號13樓,16596982,鍾聰明,張崇興,林郁蕙,財務處資深副總經理,(03)396-3399,20041108,新台幣                 10.0000元,1542885210,0,0,群益金鼎證券股份有限公司,(02)2702-3999,台北市大安區敦化南路2段97號B2,154288521
1150211,3213,茂訊電腦股份有限公司,茂訊,－ ,25,新北市深坑區北深路三段250號7樓,23631726,沈頤同,沈頤同,周詠翔,執行副總經理,(02)2662-6074,20041001,新台幣                 10.0000元,586855470,0,0,群益金鼎證券股份有限公司,(02)2702-3999,台北市大安區106敦化南路二段97號地下二樓,58685547
1150211,3217,優群科技股份有限公司,優群,－ ,28,新竹市牛埔南路15之3號,22575850,王朝樑,劉興義,劉興義,總經理,03-5302747,20040430,新台幣                 10.0000元,901042030,0,0,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段 83 號 3F,90104203
1150211,3218,大學光學科技股份有限公司,大學光,－ ,22,台北市南港區園區街3-1號4樓,84926791,歐淑芳,盧政宏,劉俊杰,資深處長,02-26558000,20041129,新台幣                 10.0000元,847248990,0,0,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段６號６樓,84724899
1150211,3219,倚強科技股份有限公司,倚強科,－ ,31,臺北市內湖區瑞光路607號9樓,86865138,吳聲皜,吳聲皜,王皓正,財務處長,(02)2658-2068,20040319,新台幣                 10.0000元,712838800,0,0,永豐金證券股份有限公司股務部,(02)2381-6288,臺北市中正區博愛路17號 3 樓,71283880
1150211,3221,台灣嘉碩科技股份有限公司,台嘉碩,－ ,27,桃園市平鎮區工業二路三號,16264983,黃鈺同,李昆鴻,李昆鴻,執行副總經理,03-469-0038,20060222,新台幣                 10.0000元,1038621100,0,0,凱基證券股份有限公司股務代理部,02-23892999,台北市重慶南路一段2號5樓,103862110
1150211,3224,三顧股份有限公司,三顧,－ ,29,新北市汐止區新台五路一段75號14樓之3,16657495,楊弘仁,唐洪德,唐洪德,總經理,(02)2698-3466,20040603,新台幣                 10.0000元,781726480,10000000,0,康和綜合證券股份有限公司,02-8787-1118,110台北市信義區基隆路一段176號B1,78172648
1150211,3226,龍鋒科技股份有限公司,龍鋒,－ ,5,台南市永康區環工路75號,22193115,林崇鎰,林崇鎰,陳智威,董事長特助,(06)510-5388,20040616,新台幣                 10.0000元,644305730,0,0,群益金鼎證券股份有限公司,(02)2702-3999,台北市大安區敦化南路二段97號地下二樓,64430573
1150211,3227,原相科技股份有限公司,原相,－ ,24,新竹科學園區新竹縣創新一路五號五樓,16633261,黃森煌,黃森煌,羅美煒,資深副總經理,03-5795317,20060504,新台幣                 10.0000元,1505628280,0,0,宏遠證券股份有限公司,02-2326-8818,台北市信義路四段236號3樓,150562828
1150211,3228,金麗科技股份有限公司,金麗科,－ ,24,新竹市科學園區力行路2之1號6樓之1,16200855,易建男,易建男,呂世民,財務處處長,03-6662866,20050302,新台幣                 10.0000元,715114950,1685000,0,永豐金證券股份有限公司,02-23816288,台北市中正區博愛路17號3樓,71511495
1150211,3230,錦明實業股份有限公司,錦明,－ ,26,桃園市蘆竹區南崁里經國路896號16樓,22490277,蔡翔峰,簡豪廷,李顯章,顧問,03-3573689,20060925,新台幣                 10.0000元,860109000,15000000,0,台新綜合證券股份有限公司,(02)2504-8125,台北市中山區建國北路一段96號B1,86010900
1150211,3232,昱捷股份有限公司,昱捷,－ ,29,新北市汐止區新台五路一段93號25樓之6,22731120,蔡棟國,蔡棟國,葉瑞炫,副總經理,8797-5025,20041101,新台幣                 10.0000元,465678650,0,0,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,46567865
1150211,3234,光環科技股份有限公司,光環,－ ,27,新竹科學園區新竹市展業一路21號,16211142,陳立惇,朱美彥,吳承儒,副總經理,03-5780080,20110324,新台幣                 10.0000元,1114746920,15000000,0,元大證券股份有限公司,02-25865859,臺北市大安區敦化南路2段67號地下一樓,111474692
1150211,3236,千如電機工業股份有限公司,千如,－ ,28,桃園市楊梅區水美里楊湖路一段422號,45011782,徐明恩,范良芳,徐錫愷,副總經理,03-4788105,20041202,新台幣                 10.0000元,1050006130,0,0,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,105000613
1150211,3252,海灣國際開發(股)公司,海灣,－ ,16,臺中市西區民龍里大和路22號3樓,84919932,劉至誠,劉至誠,劉玟君,特助,04-23026088,20040923,新台幣                 10.0000元,501957540,0,0,福邦證券股份有限公司,02-2371-1658,台北市忠孝西路一段6號6樓,50195754
1150211,3259,鑫創科技股份有限公司,鑫創,－ ,24,新竹縣竹北市台元街22號5樓之一,16766959,胡定中,胡定中,胡定中,董事長,03-5526568,20071224,新台幣                 10.0000元,729659340,14250206,0,群益金鼎證券股份有限公司,02-2703-5000,台北市大安區敦化南路二段97號B2,72965934
1150211,3260,威剛科技股份有限公司,威剛,－ ,24,台北市內湖區潭美街533號25樓,12861019,陳立白,陳玲娟,陳靜慧,處長,02-8228-0886,20041008,新台幣                 10.0000元,3257440480,0,0,康和綜合證券(股)公司股務代理部,(02)8787-1118,台北市信義區基隆路一段176號B1,325744048
1150211,3264,欣銓科技股份有限公司,欣銓,－ ,24,新竹縣湖口鄉勝利村工業三路3號,70751779,盧志遠,張季明,江文山,副處長,03-5976688,20050105,新台幣                 10.0000元,4901700760,0,0,中國信託商業銀行代理部,02-6636-5566,台北市重慶南路一段83號5樓,490170076
1150211,3265,台星科股份有限公司,台星科,－ ,24,新竹縣芎林鄉華龍村6鄰鹿寮坑176-5號,70552666,黃興陽,翁志立,劉貴竹,財務處主計長,03-5936565,20050802,新台幣                 10.0000元,1362616590,0,0,元大證券股份有限公司,02- 2586-5859,臺北市大安區敦化南路2段67號地下一樓,136261659
1150211,3268,海德威電子工業股份有限公司,海德威,－ ,24,台中市西屯區台灣大道四段925號14F-6,86105539,黃 (方方土) 芳,游賜傑,游賜傑,總經理,(04)2355-0011,20050127,新台幣                 10.0000元,347207960,0,0,台新證券股務代理部,(02)2504-8125,台北市建國北路一段96號B1,34720796
1150211,3272,東碩資訊股份有限公司,東碩,－ ,25,新北市新店區寶橋路235巷131號3樓之4,84126144,曹賜正,曹賜正(暫代),薛劍峰,副總經理,89191200,20140826,新台幣                 10.0000元,611767890,0,0,兆豐證券股份有限公司,02-3393-0898,台北市中正區忠孝東路二段95號1樓,61176789
1150211,3276,宇環科技股份有限公司,宇環,－ ,28,桃園市平鎮區工業二路12號,70684527,徐正民,李明熹,胡秀杏,財務部副總經理,03-4698860,20050112,新台幣                 10.0000元,697126660,0,0,福邦證券股份有限公司,02-23711658,台北市中正區忠孝西路一段6號6樓,69712666
1150211,3284,太普高精密影像股份有限公司,太普高,－ ,20,高雄市大寮區大發工業區莒光二街20號,16469727,呂金發,侯景文,侯景文,總經理,07-7877690,20050322,新台幣                 10.0000元,1084824730,0,0,永豐金證券股份有限公司,02-23816288,100台北市中正區博愛路17號3樓,108482473
1150211,3285,微端科技股份有限公司,微端,－ ,31,新北市汐止區康寧街169巷31號12樓,89649873,陳曉華,魯景岱,楊宗達,業務副總,(02)2692-3889,20120723,新台幣                 10.0000元,427353240,0,0,富邦綜合證券股份有限公司,02-2361-1300,臺北市中正區許昌街17號11樓,42735324
1150211,3287,廣寰科技股份有限公司,廣寰科,－ ,25,新北市中和區建二路113號6樓,70360251,王忠傑,黃智宏,王桂英,總經理室特助,(02)8228-6088,20080128,新台幣                 10.0000元,439704830,0,0,永豐金證券股份有限公司,(02)2381-6288,台北市博愛路17號3樓,43970483
1150211,3288,點晶科技股份有限公司,點晶,－ ,28,新竹科學工業園區新竹市展業一路9號4樓之3,97334073,金際遠,金際遠,金際遠,董事長,03-5645656,20050415,新台幣                 10.0000元,160000000,3164602,0,群益金鼎證券股份有限公司,02-27023999,台北市敦化南路二段97號地下二樓,16000000
1150211,3289,宜特科技股份有限公司,宜特,－ ,31,新竹市埔頂路22號1樓,89845410,余維斌,余維斌,林榆桑,財務長,(03)5799909,20041228,新台幣                 10.0000元,864748710,600000,0,兆豐證券股務代理部,(02)3393-0898,台北市忠孝東路二段九十五號一樓,86474871
1150211,3290,東浦精密光電股份有限公司,東浦,－ ,28,桃園市蘆竹區長興路二段58號,89347602,戴建樟,戴建樟,簡雅惠,協理,(03)3249666,20050519,新台幣                 10.0000元,902150340,9800000,0,凱基證券股份有限公司,(02)23892999,10044台北市中正區重慶南路一段2號5樓,90215034
1150211,3293,鈊象電子股份有限公司,鈊象,－ ,32,新北市五股區五工路130號,23519738,李柯柱,江順成,江順成,總經理,(02)22995048,20060712,新台幣                 10.0000元,2818015600,0,0,群益金鼎證券(股)公司,(02)2702-3999,台北市大安區敦化南路二段97號B2,281801560
1150211,3294,英濟股份有限公司,英濟,－ ,28,新北市中和區建八路16號17樓之4,86362776,徐文麟,姜同會,張嘉正,財務長,(02)8226-5118,20070427,新台幣                 10.0000元,1320159190,0,0,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,132015919
1150211,3297,杭特電子股份有限公司,杭特,－ ,26,新北市汐止區大同路二段171號9樓,23133690,鄭子釗,李新榮,顏志全,總經理室特別助理,(02)8692-7999,20050607,新台幣                 10.0000元,360494450,0,0,台新證券股務代理部,02-25048125,台北市建國北路一段96號地下一樓,36049445
1150211,3303,岱稜科技股份有限公司,岱稜,－ ,31,台南市麻豆區麻柚路383號,23842911,蔡國龍,李顯昌,李怡君,財務處處長,06-5703853,20070528,新台幣                 10.0000元,940906070,0,0,福邦證券股務代理部,02-2371-1658,台北市中正區忠孝西路一段6號6樓,94090607
