出表日期,公司代號,公司名稱,公司簡稱,外國企業註冊地國,產業別,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上櫃日期,普通股每股面額,實收資本額,私募股數,特別股,編制財務報表類型,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,網址,已發行普通股數或TDR原股發行股數
1150211,2732,六角國際事業股份有限公司,六角,－ ,16,新竹縣竹北市高鐵九路98號,80671769,王耀輝,王耀輝,謝婷韻,投資人關係經理,黃如萍,(03)550-7750,20040216,20150120,新台幣                 10.0000元,465185700,0,0,1,永豐金證券(股)公司股務代理部,(02)2381-6288,台北市博愛路17號3樓,勤業眾信聯合會計師事務所,劉怡青,張正修,La Kaffa,"No.98, Gaotie 9th Rd.,Zhubei City, Hsinchu County 302, Taiwan",03-6579630,lakaffamail@lakaffa.com.tw,http://www.lakaffagroup.com/,46518570
1150211,2734,易飛網國際旅行社股份有限公司,易飛網,－ ,16,台北市中正區衡陽路51號2樓之1,70464468,周昀生,周昀生,周昀生,董事長,張瑞琳,(02)7725-0800,19991222,20131226,新台幣                 10.0000元,572597600,0,0,1,中國信託商業銀行代理部,(02)6636-5566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,蘇郁琇,彭詩玄,Ezfly,"2F-1, No.51, Hengyang Rd.,Taipei, Taiwan",(02)6601-4600,invest@ezfly.com,https://www.ezfly.com/,57259760
1150211,2736,富野大飯店股份有限公司,富野,－ ,16,臺東縣臺東市復興路38號6樓,29129201,劉清郎,史墨威,劉怡君,董事長特助,黃慶安,089-350678,20080711,20160106,新台幣                 10.0000元,799722300,20000000,0,1,元富證券股份有限公司股務代理部,(02)2768-6668,台北市光復北路11巷35號地下一樓,安侯建業聯合會計師事務所,陳永祥,許振隆,HOYA,"6 F., No. 38, Fuxing Rd., Taitung CityTaitung County , Taiwan (R.O.C.)",089-350125,pr@hoyaresort.com.tw,http://www.hoyaresort.com.tw,79972230
1150211,2740,華軒地產股份有限公司,華軒,－ ,16,新北市林口區公園路159號,28581041,陳銘鴻,陳朝泉,陳朝泉,總經理,李宇美,(02)2313-1260,20070213,20151224,新台幣                 10.0000元,143020160,9488763,0,1,群益金鼎證券股份有限公司,(02)2703-5000,台北市大安區敦化南路二段97號B2,安侯建業聯合會計師事務所,黃欣婷,池世欽,Hua Hsuan,"No. 159, Gongyuan Rd., Linkou Dist.,New Taipei City 244, Taiwan (R.O.C.)",(02)2313-1261,pr@mr-onion.com,http://www.mr-onion.com,14302016
1150211,2743,山富國際旅行社股份有限公司,山富,－ ,16,台北市中山區南京東路二段85號4樓,22888987,陳國森,陳宣融,李慶良,企業部副總經理,陳宣融,02-25612999,19880525,20200309,新台幣                 10.0000元,468152100,0,0,1,福邦證券股份有限公司股務代理部,02-2371-1658,台北市中正區忠孝西路一段6號6樓,正風聯合會計師事務所,曾國富,賴家裕,richmond,"4F., No.85, Sec. 2, Nanjing E. Rd., Zhongshan Dist.,Taipei City 104, Taiwan (R.O.C.)",02-2536-1332,rit@richmond.com.tw,https://www.travel4u.com.tw/,46815210
1150211,2745,五福旅行社股份有限公司,五福,－ ,16,"高雄市三民區博愛一路28號2,3樓",22835878,許順富,王哲彥,錢緯銘,經營企劃處副總,陳沛&#20227;,07-3231166,19880822,20180416,新台幣                 10.0000元,338085260,0,0,1,台新證券股務代理部,(02)2504-8125,台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,張慈媛,王騰葦,LIFE TRAVEL,"2,3F,No.28 Bo'ai 1st Rd., Sanmin Dist., Kaohsiung City 80757,TaiwanKaohsiung City ,Taiwan",07-3230248,ir@lifetour.com.tw,www.lifetour.com.tw,33808526
1150211,2751,王座國際餐飲股份有限公司,王座,－ ,16,台北市信義區基隆路二段51號4樓之2,42756204,王耀輝,林子恒,林子恒,總經理,林郁婷,02-23773088,20151214,20240910,新台幣                 10.0000元,197350000,0,0,1,永豐金證券股務代理部,(02)2381-6288,台北市博愛路17號3樓,勤業眾信聯合會計師事務所,劉怡青,張正修,Kingza,"4F.-2, No. 51, Sec. 2, Keelung Rd., Xinyi Dist.,Taipei City 10052, Taiwan",02-23773089,kingzamail@kingza.com.tw,www.kingza.com.tw,19735000
1150211,2752,豆府股份有限公司,豆府,－ ,16,台北市中山區民權東路二段42號4樓,28841757,吳柏勳,吳孟哲,蘇凡鈞,財務長,王淑儀,(02)2581-3818,20080123,20190925,新台幣                 10.0000元,266938610,0,0,1,福邦證券股份有限公司,(02)2371-1658,台北市忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,莊碧玉,簡明彥,TOFU,"4F., No.42, Sec. 2, Minquan E. Rd., Zhongshan Dist.,Taipei City 104, Taiwan (R.O.C.)",(02)2581-3918,@dubuhouse.com.tw,https://www.tofuglobal.com/tw/home.html,26693861
1150211,2754,亞洲藏壽司股份有限公司,亞洲藏壽司,－ ,16,台北市中山區中山北路3段32號6樓及6樓之1,54669129,藪內薰,藪內薰,野島茂,財務長,黃品方,(02)8978-8558,20140121,20200917,新台幣                 10.0000元,468670000,0,0,1,中國信託商業銀行 代理部,(02)6636-5566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,薛峻泯,姚勝雄,KURA SUSHI ASIA,"6F.&6F-1, No. 32, Sec. 3, Zhongshan N. Rd.Taipei City 104, Taiwan (R.O.C.)",(02)2598-3077,ir@kurasushi.tw,http://investor.kurasushi.tw/,46867000
1150211,2755,揚秦國際企業股份有限公司,揚秦,－ ,16,桃園市中壢區合江路16號,42591908,卓靖倫,林麗玲,蔡國憲,總經理室專案處長,黃序魁,33412298,20150821,20201216,新台幣                 10.0000元,368287110,0,0,1,台新綜合證券(股)公司股務代理部,225048125,台北市中山區建國北路一段96號B1,勤業眾信聯合會計師事務所,陳彥君,張青霞,YoungQin,"NO. 16, Hejiang RdZhongli Dist., Taoyuan City 320, Taiwan",34627781,IR@youngqin.com.tw,http://www.youngqin.com.tw,36828711
1150211,2756,聯發國際餐飲事業股份有限公司,聯發國際,－ ,16,新北市汐止區新台五路一段95號18樓之7,80676602,鄭凱隆,陳聖中,陳聖中,代理總經理,李雅筑,(02)2654-8585,20040226,20220114,新台幣                 10.0000元,245975840,0,0,1,凱基證券股份有限公司股務代理部,(02)2389-2999,台北市重慶南路一段2號5樓,勤業眾信聯合會計師事務所,池瑞全,郭乃華,LIAN FA,"18F-7, No. 95, Sec. 1, Xintai 5th Rd.Xizhi Dist., New Taipei City, Taiwan",(02)2783-2669,irr@1992sharetea.com,http://www.1992lianfa.com/,24597584
1150211,2916,滿心企業股份有限公司,滿心,－ ,38,新北市五股區五權六路十八號,12498877,李俊良,後藤憲二,郭建隆,副總經理,陳永昌,02-22997755,19840616,20050310,新台幣                 10.0000元,646268780,0,0,2,福邦證券(股)公司,02-2371-1658,台北市中正區忠孝西路一段6號6樓,安侯建業聯合會計師事務所,陳宜君,許淑敏,MUNSIN　,"NO.18, WU-CHUAN 6 RD., WU-GU DIST,NEW TAIPEI CITY, TAIWAN, R.O.C.",02-22997765,munsin@ms7.hinet.net,www.munsin.com.tw,64626878
1150211,2924,開曼群島宏太股份有限公司,宏太-KY,KY 開曼群島                                                    ,38,台北市中山區中山北路二段46號10樓,26335810,黃愛玲,黃愛玲(代理),曾毓文,副總經理,傅廷暐,(02)2547-5805,20090206,20111202,新台幣                 10.0000元,520359340,19230760,0,1,台新證券股務代理部,(02)25048125,台北市中山區建國北路一段96號地下一樓,安侯建業聯合會計師事務所,池世欽,黃欣婷,Grand Galactica,"10F., No. 46, Sec. 2, Zhongshan N. Rd., Zhongshan Dist., Taipei City104,TaiwanTaipei",(02)2719-9279,im@ggalactica.com,http://www.ggalactica.com,52035934
1150211,2926,誠品生活股份有限公司,誠品生活,－ ,32,臺北市信義區松德路204號B1,27952966,吳旻潔,吳旻潔,吳立傑,財務長,鄭書欣,(02)6638-5168,20050926,20130130,新台幣                 10.0000元,473896500,0,0,1,元大證券(股)公司股務代理部,02-2586-5859,臺北市大安區敦化南路2段67號地下一樓,資誠聯合會計師事務所,楊蕙慈,張淑瓊,Eslite Spectrum,"B1,No. 204 , Songde RdTaipei 110027, Taiwan",(02)6638-5268,ir@eslite.com,http://www.eslitespectrum.com.tw,47389650
1150211,2937,集雅社股份有限公司,集雅社,－ ,38,高雄市苓雅區中正一路265號1樓,89266170,盧乾三,謝舒閔,何政鋒,副總經理,沈稚鎧,07-7273128,19941026,20170608,新台幣                 10.0000元,435419750,0,0,1,第一金證券股份有限公司,02-2563-5711,台北市大安區安和路一段 27 號6 樓,資誠聯合會計師事務所,廖阿甚,王駿凱,Gseven,"1F., No.265, Zhong zheng  1st Rd., Lingya Dist.,Kaohsiung City 80283, Taiwan",07-7273983,andy-ho@gseven.com.tw,www.gseven.com.tw,43541975
1150211,2941,米斯特國際企業股份有限公司,米斯特,－ ,38,台中市西屯區市政北二路236號22樓之1,53167020,林瑞豪,林瑞達,林瑞達,總經理,趙廣安,422549396,20101012,20240320,新台幣                 10.0000元,153900000,0,0,2,群益金鼎證券(股)公司股務代理部,227035000,台北市大安區敦化南路二段97號B2,資誠聯合會計師事務所,林雅慧,吳仁杰,MISTER,"Rm. 1, 22F., No.236, Shizheng N. 2nd Rd., Xitun Dist.Taichung City 407, Taiwan (R.O.C.)",422592576,leslie@life8.com.tw,www.life8.com.tw,15390000
1150211,2947,振宇五金股份有限公司,振宇五金,－ ,38,台中市西屯區環中路二段27號,29092696,曾善,洪國展,洪珮芳,副總經理,江志豪,04-24261580,20080514,20211006,新台幣                 10.0000元,214930600,0,0,1,元大證券股份有限公司股務代理部,02-25865859,臺北市大安區敦化南路2段67號地下一樓,資誠聯合會計師事務所,賴志維,吳松源,Zhen Yu,"No. 27, Sec. 2, Huanzhong Rd., Xitun Dist.,Taichung City 407, Taiwan (R.O.C.)",04-24264510,ir@ald.com.tw,www.ald.com.tw,21493060
1150211,2948,寶陞國際股份有限公司,寶陞,－ ,38,台北市信義區忠孝東路五段508號16樓,52330474,黃楷倫,黃楷倫,黃楷倫,董事長兼總經理,鄭弘寬,02-27261668,20161003,20231212,新台幣                 10.0000元,310000000,0,0,1,兆豐證券股份有限公司股務代理部,02-33930898,台北市中正區忠孝東路二段95號1樓,安永聯合會計師事務所,林政緯,陳國帥,Bausen,"16F,No.508, Sec.5,Zhongxiao E.Rd.,Xinyi Dist.,Taipei City 11083, Taiwan (R.O.C)",02-27261610,service@bausen.com,https://www.bausen.com/,31000000
1150211,2949,欣新網股份有限公司,欣新網,－ ,36,台北市信義區東興路45號6樓,54357012,陳德仁,黃懷恩,游偉民,財務長,黃懷恩,(02)8768-3830,20130905,20231215,新台幣                 10.0000元,306411000,0,0,1,台新綜合證券股份有限公司,(02)2504-8125,台北市中山區建國北路一段96號B1,安永聯合會計師事務所,林素雯,張巧穎,HHG,"6F., No. 45, Dongxing Rd., Xinyi Dist.,Taipei City 110403, Taiwan (R.O.C.)",(02)8768-3832,hhg_sa@hhgalaxy.com.tw,https://www.hhgalaxy.com.tw/,30641100
1150211,3064,泰偉電子股份有限公司,泰偉,－ ,32,新北市三重區興德路111-1號10樓,70613972,林國泰,林佑翔,林佑翔,總經理,李發珍,(02)85110555,20000802,20040609,新台幣                 10.0000元,130114510,6134423,0,1,元富證券股份有限公司,(02)27686668,台北市松山區光復北路11巷35號地下一樓,安永聯合會計師事務所,楊弘斌,徐榮煌,Astro Corp.　　,"　　10F,No.111-1,Hsing De Rd.,Sanchong Dist　　  New Taipei City , Taiwan (R.O.C.)",(02)85110556,astro3064@astrocorp.com.tw,www.astrocorp.com.tw,13011451
1150211,3066,李洲科技股份有限公司,李洲,－ ,26,新北市汐止區新台五路一段97號27樓,4541794,李明順,李明順(代行),李明順,董事長,邱秀香,(02)27066258,19740524,20041202,新台幣                 10.0000元,830706120,5500000,0,1,群益證券股份有限公司,02-27023999,台北市大安區敦化南路二段97號B2,勤業眾信聯合會計師事務所,張至誼,洪國田,TAIWAN OASIS　,"27F, No.97, Sec.1, Xintai 5th Rd., Xizhi Dist., New Taipei City 22175, TaiwanNew Taipei City, TAIWAN, R. O. C.",(02)26973658,candy.chiu@oasistek.com,http://www.oasistek.com,83070612
1150211,3067,全域股份有限公司,全域,－ ,31,新北市三重區興德路96號3樓,4934334,姚天齊,鄒景文,高維宏,協理,高維宏,(02)2659-2166,19731122,20031021,新台幣                 10.0000元,200000000,0,0,1,元大証券股份有限公司,(02)2586-5859,106台北市大安區敦化南路二段67號地下一樓,勤業眾信聯合會計師事務所,李冠豪,馬峻偉,PNC,"3 F., No. 96, Xingde Rd., Sanchong Dist.,New Taipei City, Taiwan",(02)2659-2359,ir@twphonic.com,www.twphonic.com,20000000
1150211,3071,協禧電機股份有限公司,協禧,－ ,25,屏東市橋南里工業六路東段六號,90724033,黃瑞益,黃瑞益,蔡政宏,董事長室特助,王淑貞,(07)2695166,19780719,20041230,新台幣                 10.0000元,1100000000,0,0,1,中國信託商業銀行代理部,02-66365566,台北市中正區重慶南路一段八十三號五樓,安永聯合會計師事務所,李芳文,姚世傑,ADDA　,"NO. 6 EAST SECTION INDUSTRY 6 RD.　　PINGTUNG CITY, TAIWAN. R. O. C　　",(07)2692011,tsai@adda.com.tw,http://www.adda.com.tw,110000000
1150211,3073,天方能源科技股份有限公司,天方能源,－ ,35,台北市中山區吉林路99號3樓,86298705,甘正智,甘正智,徐韋吉,協理,黃小玲,02-2502-2285,19911022,20071008,新台幣                 10.0000元,395110280,0,0,1,兆豐證券股份有限公司股務代理部,02-33930898,台北市忠孝東路二段95號1樓,安侯建業聯合會計師事務所,張淑瑩,潘俊名,Teamphon,"3F., No. 99, Jilin Rd.,Zhongshan Dist., Taipei City 104, Taiwan",02-2502-3669,info@tpenergy.com.tw,https://www.tpenergy.com.tw,39511028
1150211,3078,僑威科技股份有限公司,僑威,－ ,28,桃園市桃園區幸福路208號13樓,84573516,潘君威,楊琇華,楊丹純,財務長,陳欣茹,03-2220268,19931005,20050131,新台幣                 10.0000元,2273910640,0,0,1,富邦綜合證券(股)公司股務代理部,02-2361-1300,台北市中正區許昌街17號11樓,勤業眾信聯合會計師事務所,周仕杰,龔則立,CWT　　,"13F., No.208, Xingfu Rd., Taoyuan Dist.,Taoyuan City 330, Taiwan (R.O.C.)",03-2220267,monica@mail.cwt.com.tw,www.cwt.com.tw,227391064
1150211,3081,聯亞光電工業股份有限公司,聯亞,－ ,27,台南市善化區南科九路12號,16022634,張景溢,羅淇生,楊吉裕,財務長,吳雅芳,(06)5058999,19970602,20150722,新台幣                 10.0000元,925172770,0,0,2,華南永昌綜合證券(股)公司,(02)27186425,台北市松山區民生東路四段54號4樓,安侯建業聯合會計師事務所,蘇彥達,陳永祥,LandMark,"No.12,Nanke 9th Rd,Shanhua Dist.Tainan City, Taiwan R.O.C　　",(06)5055189,investor@lmoc.com.tw,https://www.lmoc.com.tw/,92517277
1150211,3083,中華網龍股份有限公司,網龍,－ ,32,台北市南港區南港路三段四十七巷二號四樓,70541704,王俊博,呂學森,呂學森,總經理,江采琳,02-2652-2689,20000328,20031202,新台幣                 10.0000元,864868580,0,0,1,永豐金證券股份有限公司,02-2381-6288,台北市博愛路十七號三樓,勤業眾信聯合會計師事務所,劉明賢,李冠豪,CHINESEGAMER,"4F,2,Lane 47,Sec.3,Nangang Rd.Taipei,Taiwan,R.O.C.",02-2653-8905,investment@chinesegamer.net,www.chinesegamer.net,86486858
1150211,3085,台鋼新零售股份有限公司,新零售,－ ,36,台北市內湖區新湖一路128巷15號6樓,89836340,李雲琴,吳李祺,李雲琴,董事長,許家豪,(02)25596189,19940901,20040301,新台幣                 10.0000元,690192880,62578707,0,1,台新綜合證券股份有限公司,(02)25048125,台北市中山區建國北路一段96號B1,馬施云大華聯合會計師事務所,吳昆益,吳獻恩,NEWRETAIL,"6F, No. 15, Ln. 128, Xinhu 1st Rd.,Taipei City, Taiwan R.O.C",(02)25591518,michael_hsu@newretail.com.tw,http://www.newretail.com.tw/,69019288
1150211,3086,華義國際數位娛樂股份有限公司,華義,－ ,32,台北市內湖區行愛路141巷39號6樓,84453385,施書凱,施書凱,李俊德,財務長,余宣蒂,55590070,19930812,20040329,新台幣                  1.0000元,272710510,0,0,1,台新證券股務代理部,02-2504-8125,台北市建國北路一段96號B1,勤業眾信聯合會計師事務所,蔡宗遠,周以隆,WAYI　　,"6F., No. 39, Ln. 141, Xing'ai Rd., Neihu Dist., Taipei City , TaiwanTaipei, Taiwan",55590095,investment@wayi.com.tw,www.wayi.net,272710510
1150211,3088,艾訊股份有限公司,艾訊,－ ,25,新北市汐止區南興路55號8樓,23718011,楊裕德,"吳偉熊, 范奇文",黃士青,資深特別助理,許錦娟,(02)8646-2111,19900511,20050428,新台幣                 10.0000元,1080790170,0,0,1,台新證券股務代理部,(02)2504-8125,台北市建國北路一段96號地下一樓,資誠聯合會計師事務所,林柏全,蔡蓓華,AXIOMTEK,"8F., No.55, Nanxing Road, Xizhi DistrictNew Taipei City 221026, Taiwan",(02)8646-2555,jane.hsu@axiomtek.com.tw,http://www.axiomtek.com.tw,108079017
1150211,3093,台灣港建股份有限公司,港建*,－ ,31,桃園市蘆竹區南崁路2段66號5樓之4,4655310,王藝橋,廖豐瑩,廖豐瑩,總經理,周翠霞,03-3529333,19770614,20050617,新台幣                  2.5000元,362888940,0,0,1,永豐金證券股份有限公司,02-23816288,台北市中正區博愛路17號3樓,安永聯合會計師事務所,張志銘,楊弘斌,TKK　,"5F-4 NO.66,SEC2.Nan Kan Road.Lu-Chu,Taoyuan,Taiwan,R.O.C",03-3524566,Nina_Lin@tkk.com.tw,www.tkk.com.tw,145155576
1150211,3095,及成企業股份有限公司,及成,－ ,27,新北市中和區建二路111號,33724081,張正寬,張翠雲,張宏羽,營運總經理,周忠賢,(02)2222-6638,19730323,20050526,新台幣                 10.0000元,161800000,1758464,6180000,1,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,安侯建業聯合會計師事務所,吳佳翰,呂莉莉,CCC,"NO.111 Chien-Er RdNew Taipei City ,Taiwan ROC",(02)2225-6240,jones.chou@chicheng.com.tw,http://www.chicheng.com.tw,10000000
1150211,3105,穩懋半導體股份有限公司,穩懋,－ ,24,桃園市龜山區華亞科技園區科技七路69號,70752257,陳進財,陳國樺,曾經洲,協理,陳敬昉,03-397-5999,19991016,20111213,新台幣                 10.0000元,4239403840,0,0,1,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,安侯建業會計師事務所,陳雅琳,鄭博仁,WIN　　,"No.69, Keji 7th Rd., Hwaya Technology ParkGuishan Dist., Taoyuan City, Taiwan",03-397-5009,ir@winfoundry.com,www.winfoundry.com,423940384
