broker_id,broker_group,broker_name,branch_name,address,city,phone,date,source,note,broker_org_type,seat_type,is_proprietary,id_quality,broker_category_ids,wantgoo_name,wantgoo_match_score,wantgoo_in_foreign_list,wantgoo_notes,city_quality,record_source
981L,元大,元大-莒光,莒光,高雄市楠梓區新昌街51號地下室、1、2樓,高雄市,07-3651356,2007/9/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
981U,元大,元大-華山,華山,台北市忠孝東路1段85號3樓,台北市,02-23223388,2007/9/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
981q,元大,元大-萬華,萬華,台北市萬華區西園路1段200號地下1樓,台北市,02-23363588,2007/9/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9857,元大,元大-蘆洲,蘆洲,新北市蘆洲區中山一路10號2樓,新北市,02-22886699,2012/4/2,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
989I,元大,元大-蘆洲中正,蘆洲中正,新北市蘆洲區光華路11號2樓,新北市,02-22891199,2007/9/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
980l,元大,元大-虎尾,虎尾,雲林縣虎尾鎮和平路1號3樓,雲林縣,05-6313000,2007/9/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
980w,元大,元大-西屯,西屯,台中市西屯區西屯路2段256巷6號3樓之1,台中市,04-27067171,2007/9/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
981i,元大,元大-西螺,西螺,雲林縣西螺鎮延平路190、192號1、2樓,雲林縣,05-5870123,2007/9/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9873,元大,元大-西門,西門,台北市中正區寶慶路69號3樓,台北市,02-23893388,2012/4/2,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9838,元大,元大-豐原,豐原,臺中市豐原區圓環西路23號地下1樓,臺中市,04-25252511,2007/9/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
989W,元大,元大-豐原站前,豐原站前,臺中市豐原區三豐路1段43號3樓,臺中市,04-25204888,2007/9/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
981C,元大,元大-路竹,路竹,高雄市路竹區竹南里國昌路66號,高雄市,07-6977456,2007/9/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9878,元大,元大-金華,金華,臺南市中西區金華路3段230號2樓之1,臺南市,06-2207999,2012/4/2,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
981N,元大,元大-金門,金門,金門縣金城鎮民權路188號,金門縣,082-372367,2007/9/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9888,元大,元大-鑫永和,鑫永和,新北市永和區永和路2段2號、8號2樓,新北市,02-82311333,2012/4/2,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
988V,元大,元大-長庚,長庚,桃園市龜山區文化二路38-6號2樓及2樓之1,桃園市,(03)397-8787,2019/7/29,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9874,元大,元大-雙和,雙和,新北市中和區中和路232號2樓,新北市,02-22483388,2012/4/2,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
983U,元大,元大-頭份,頭份,苗栗縣頭份市和平路79號2樓,苗栗縣,037-683168,2007/9/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
984K,元大,元大-館前,館前,臺北市中正區開封街1段2號3樓,臺北市,02-23113030,2007/9/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
981m,元大,元大-高雄,高雄,高雄市前金區中正四路143號4樓之1、4樓之2、5樓、8樓之1,高雄市,07-2152888,2007/9/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
985C,元大,元大-鳳中,鳳中,高雄市鳳山區自由路229號3樓,高雄市,07-7199889,2012/4/2,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
983Z,元大,元大-鳳山,鳳山,高雄市鳳山區五甲二路642號2樓,高雄市,07-8133066,2007/9/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
989S,元大,元大-鹿港,鹿港,彰化縣鹿港鎮公園一路88號,彰化縣,04-7751211,2007/9/26,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9858,元大,元大-龍潭,龍潭,桃園市龍潭區神龍路39號,桃園市,03-4808699,2012/4/2,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
2200,元大期貨,元大期貨,總部,台北市中山區南京東路2段77號4樓,台北市,02-27176000,2010/7/2,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
980T,元大自營,元大自營,總部,台北市中山區南京東路2段77號8樓、9樓部分,台北市,,2007/9/6,finmind,,local,hq,Y,official,"BR01,SE01,SE04,ID01",,,,,from_address,finmind
5923,元富,元富-三重,三重,新北市三重區重新路2段21號3樓,新北市,02-29885568,1995/9/14,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B23,元富,元富-三重,三重,新北市三重區重新路2段21號3樓,新北市,02-29885568,2026/2/2,,,,,,,,,,,,from_address,finmind
592u,元富,元富-世貿,世貿,台北市信義區信義路五段8號2樓,台北市,02-8780-1800,2009/10/5,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2u,元富,元富-世貿,世貿,台北市信義區信義路五段8號2樓,台北市,02-8780-1800,2026/2/2,,,,,,,,,,,,from_address,finmind
592g,元富,元富-中原,中原,台中市潭子區中山路2段281號3樓,台中市,04-25326677,2003/12/12,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2g,元富,元富-中原,中原,台中市潭子區中山路2段281號3樓,台中市,04-25326677,2026/2/2,,,,,,,,,,,,from_address,finmind
592L,元富,元富-中壢,中壢,桃園縣中壢市元化路226號3樓,桃園縣,03-4263888,1999/1/8,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2L,元富,元富-中壢,中壢,桃園縣中壢市元化路226號3樓,桃園縣,03-4263888,2026/2/2,,,,,,,,,,,,from_address,finmind
592i,元富,元富-中港,中港,台中市清水區中山路196號5樓,台中市,04-26222299,2003/12/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2i,元富,元富-中港,中港,台中市清水區中山路196號5樓,台中市,04-26222299,2026/2/2,,,,,,,,,,,,from_address,finmind
592w,元富,元富-佳里,佳里,台南市佳里區和平街83號4樓、5樓,台南市,06-7232323,2000/7/24,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2w,元富,元富-佳里,佳里,台南市佳里區和平街83號4樓、5樓,台南市,06-7232323,2026/2/2,,,,,,,,,,,,from_address,finmind
592H,元富,元富-信義,信義,台北市信義路2段101號2樓,台北市,02-23587778,1997/12/16,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2H,元富,元富-信義,信義,台北市信義路2段101號2樓,台北市,02-23587778,2026/2/2,,,,,,,,,,,,from_address,finmind
592e,元富,元富-古亭,古亭,台北市羅斯福路3段28號2樓、6樓、6樓之1,台北市,02-83695288,2000/7/24,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
5925,元富,元富-台中,台中,台中市五權西路一段二三七號二樓,台中市,04-23759979,1996/3/15,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B25,元富,元富-台中,台中,台中市五權西路一段二三七號二樓,台中市,04-23759979,2026/2/2,,,,,,,,,,,,from_address,finmind
5929,元富,元富-台南,台南,台南市忠義路2段47號3.4.5(營業廳設於3F),台南市,06-2219089,1992/12/7,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B29,元富,元富-台南,台南,台南市忠義路2段47號3.4.5(營業廳設於3F),台南市,06-2219089,2026/2/2,,,,,,,,,,,,from_address,finmind
592W,元富,元富-吉利,吉利,台北市承德路7段348號1樓、地下1樓,台北市,02-28229090,2000/7/24,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2W,元富,元富-吉利,吉利,台北市承德路7段348號1樓、地下1樓,台北市,02-28229090,2026/2/2,,,,,,,,,,,,from_address,finmind
592P,元富,元富-同大,同大,高雄市岡山區岡山路339號3、4樓,高雄市,07-6225788,1998/7/13,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2P,元富,元富-同大,同大,高雄市岡山區岡山路339號3、4樓,高雄市,07-6225788,2026/2/2,,,,,,,,,,,,from_address,finmind
592I,元富,元富-嘉義,嘉義,嘉義市垂楊路316號3樓之1、2；4樓之1、2,嘉義市,05-2257789,1997/11/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2I,元富,元富-嘉義,嘉義,嘉義市垂楊路316號3樓之1、2；4樓之1、2,嘉義市,05-2257789,2026/2/2,,,,,,,,,,,,from_address,finmind
592f,元富,元富-國際證券,國際證券,臺北市敦化南路二段99號19樓,臺北市,02-23255818,2014/5/20,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2f,元富,元富-國際證券,國際證券,臺北市敦化南路二段99號19樓,臺北市,02-23255818,2026/2/2,,,,,,,,,,,,from_address,finmind
592E,元富,元富-城中,城中,台北市承德路一段十七號地下一樓,台北市,02-25563636,1997/1/27,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2E,元富,元富-城中,城中,台北市承德路一段十七號地下一樓,台北市,02-25563636,2026/2/2,,,,,,,,,,,,from_address,finmind
592r,元富,元富-城東,城東,台北市中山區南京東路2段167號4樓、4樓之1,台北市,02-2509-9928,2009/10/5,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2r,元富,元富-城東,城東,台北市中山區南京東路2段167號4樓、4樓之1,台北市,02-2509-9928,2026/2/2,,,,,,,,,,,,from_address,finmind
592Y,元富,元富-埔里,埔里,南投縣埔里鎮南昌街231號2樓,南投縣,049-2900999,2000/3/6,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2Y,元富,元富-埔里,埔里,南投縣埔里鎮南昌街231號2樓,南投縣,049-2900999,2026/2/2,,,,,,,,,,,,from_address,finmind
592S,元富,元富-基隆,基隆,基隆市愛四路60號4樓,基隆市,02-24288899,1999/6/21,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2S,元富,元富-基隆,基隆,基隆市愛四路60號4樓,基隆市,02-24288899,2026/2/2,,,,,,,,,,,,from_address,finmind
592D,元富,元富-大昌,大昌,高雄市三民區九如一路502號地下一層,高雄市,07-3851168,1995/11/4,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2D,元富,元富-大昌,大昌,高雄市三民區九如一路502號地下一層,高雄市,07-3851168,2026/2/2,,,,,,,,,,,,from_address,finmind
592l,元富,元富-大裕,大裕,台中市台中路504號,台中市,04-22862688,2005/1/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2l,元富,元富-大裕,大裕,台中市台中路504號,台中市,04-22862688,2026/2/2,,,,,,,,,,,,from_address,finmind
592Z,元富,元富-安南,安南,台南市安中路二段三００號八樓,台南市,06-2453088,2000/7/24,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2Z,元富,元富-安南,安南,台南市安中路二段三００號八樓,台南市,06-2453088,2026/2/2,,,,,,,,,,,,from_address,finmind
592U,元富,元富-宜蘭,宜蘭,宜蘭縣宜蘭市舊城北路23號,宜蘭縣,03-9369688,1999/5/24,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2U,元富,元富-宜蘭,宜蘭,宜蘭縣宜蘭市舊城北路23號,宜蘭縣,03-9369688,2026/2/2,,,,,,,,,,,,from_address,finmind
592q,元富,元富-屏東,屏東,屏東市中正路一二三號二樓,屏東市,08-7339522,2009/10/5,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2q,元富,元富-屏東,屏東,屏東市中正路一二三號二樓,屏東市,08-7339522,2026/2/2,,,,,,,,,,,,from_address,finmind
592M,元富,元富-彰化,彰化,彰化市彰美路1段186號6F,彰化市,04-7283456,1999/1/8,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2M,元富,元富-彰化,彰化,彰化市彰美路1段186號6F,彰化市,04-7283456,2026/2/2,,,,,,,,,,,,from_address,finmind
592m,元富,元富-成功,成功,台南市成功路四五七號三樓、四樓,台南市,06-2232323,2000/7/24,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2m,元富,元富-成功,成功,台南市成功路四五七號三樓、四樓,台南市,06-2232323,2026/2/2,,,,,,,,,,,,from_address,finmind
592Q,元富,元富-敦南,敦南,台北市忠孝東路4段212號3樓、3樓之1,台北市,02-87723988,2000/6/27,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2Q,元富,元富-敦南,敦南,台北市忠孝東路4段212號3樓、3樓之1,台北市,02-87723988,2026/2/2,,,,,,,,,,,,from_address,finmind
592z,元富,元富-文心,文心,台中市西屯區文心路2段645號2樓,台中市,04-2252-1010,2009/10/5,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2z,元富,元富-文心,文心,台中市西屯區文心路2段645號2樓,台中市,04-2252-1010,2026/2/2,,,,,,,,,,,,from_address,finmind
5922,元富,元富-新店,新店,新北市新店區中興路3段134號地下一樓,新北市,02-29177888,1994/4/20,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B22,元富,元富-新店,新店,新北市新店區中興路3段134號地下一樓,新北市,02-29177888,2026/2/2,,,,,,,,,,,,from_address,finmind
592G,元富,元富-新竹,新竹,新竹市信義街68號7樓之1、7樓之2,新竹市,03-5258282,1997/10/30,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2G,元富,元富-新竹,新竹,新竹市信義街68號7樓之1、7樓之2,新竹市,03-5258282,2026/2/2,,,,,,,,,,,,from_address,finmind
592o,元富,元富-新興,新興,高雄市新興區七賢一路251號2樓,高雄市,07-238-5678,2009/10/5,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2o,元富,元富-新興,新興,高雄市新興區七賢一路251號2樓,高雄市,07-238-5678,2026/2/2,,,,,,,,,,,,from_address,finmind
5928,元富,元富-新莊,新莊,新北市新莊區新泰路368號1、2樓,新北市,02-29962299,1997/4/12,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B28,元富,元富-新莊,新莊,新北市新莊區新泰路368號1、2樓,新北市,02-29962299,2026/2/2,,,,,,,,,,,,from_address,finmind
592a,元富,元富-松德,松德,台北市松德路16號地下1樓,台北市,02-27202828,2000/7/24,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2a,元富,元富-松德,松德,台北市松德路16號地下1樓,台北市,02-27202828,2026/2/2,,,,,,,,,,,,from_address,finmind
592b,元富,元富-板橋,板橋,新北市板橋區中山路一段141號5樓部分,新北市,02-89536888,2003/8/11,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2b,元富,元富-板橋,板橋,新北市板橋區中山路一段141號5樓部分,新北市,02-89536888,2026/2/2,,,,,,,,,,,,from_address,finmind
5927,元富,元富-林園,林園,高雄市林園區沿海路3段2號2樓及5樓(部分),高雄市,07-6433779,1997/1/25,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B27,元富,元富-林園,林園,高雄市林園區沿海路3段2號2樓及5樓(部分),高雄市,07-6433779,2026/2/2,,,,,,,,,,,,from_address,finmind
592v,元富,元富-桃園,桃園,桃園縣桃園市成功路2段1號2樓,桃園縣,03-3366000,2004/7/1,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2v,元富,元富-桃園,桃園,桃園縣桃園市成功路2段1號2樓,桃園縣,03-3366000,2026/2/2,,,,,,,,,,,,from_address,finmind
592B,元富,元富-永和,永和,新北市永和區民有街1號2樓,新北市,02-29491888,1997/4/18,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2B,元富,元富-永和,永和,新北市永和區民有街1號2樓,新北市,02-29491888,2026/2/2,,,,,,,,,,,,from_address,finmind
592C,元富,元富-潮州,潮州,"屏東縣潮州鎮新生路8號1,2樓(營業廳設於1樓) 86.08.04.遷移",屏東縣,08-7884930,1995/11/4,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2C,元富,元富-潮州,潮州,"屏東縣潮州鎮新生路8號1,2樓(營業廳設於1樓) 86.08.04.遷移",屏東縣,08-7884930,2026/2/2,,,,,,,,,,,,from_address,finmind
592c,元富,元富-烏日,烏日,台中縣烏日鄉三民街179號4樓,台中縣,04-23362288,2005/1/3,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2c,元富,元富-烏日,烏日,台中縣烏日鄉三民街179號4樓,台中縣,04-23362288,2026/2/2,,,,,,,,,,,,from_address,finmind
592A,元富,元富-緯城,緯城,高雄市博愛一路391號8樓,高雄市,07-3131123,1993/1/11,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
9B2A,元富,元富-緯城,緯城,高雄市博愛一路391號8樓,高雄市,07-3131123,2026/2/2,,,,,,,,,,,,from_address,finmind
5920,元富,元富,總部,台北市復興南路1段209號1、2、3樓,台北市,02-23255818,1989/5/29,finmind,,local,hq,N,official,"BR01,SE01,ID01",,,,,from_address,finmind
592y,元富,元富-花蓮,花蓮,花蓮市民國路167號,花蓮市,038-360988,2002/9/16,finmind,,local,branch,N,official,"BR01,SE02,ID01",,,,,from_address,finmind
